Article,NE-text,NE-type,NE-count
Nevada–Texas–Utah retort,the ntu company,ORG,2
Nevada–Texas–Utah retort,1925,DATE,1
Nevada–Texas–Utah retort,sherman cut,ORG,1
Nevada–Texas–Utah retort,casmalia,GPE,1
Nevada–Texas–Utah retort,the united states bureau of mines,ORG,1
Nevada–Texas–Utah retort,rifle,GPE,1
Nevada–Texas–Utah retort,colorado,GPE,1
Nevada–Texas–Utah retort,17 january to 28 june 1927,DATE,1
Nevada–Texas–Utah retort,june 1929,DATE,1
Nevada–Texas–Utah retort,one,CARDINAL,1
Nevada–Texas–Utah retort,lewis cass karrick,PERSON,1
Nevada–Texas–Utah retort,1946–1951,DATE,1
Nevada–Texas–Utah retort,two,CARDINAL,1
Nevada–Texas–Utah retort,40 tons,QUANTITY,1
Nevada–Texas–Utah retort,"more than 12,000 barrels",QUANTITY,1
Nevada–Texas–Utah retort,the world war ii,EVENT,1
Nevada–Texas–Utah retort,three,CARDINAL,1
Nevada–Texas–Utah retort,marangaroo,GPE,1
Nevada–Texas–Utah retort,new south wales,GPE,1
Nevada–Texas–Utah retort,"almost 500,000 barrels",QUANTITY,1
Nevada–Texas–Utah retort,the upper quarter,DATE,1
Nevada–Texas–Utah retort,"about 1,500",CARDINAL,1
Nevada–Texas–Utah retort,820,CARDINAL,1
Nevada–Texas–Utah retort,430,CARDINAL,1
Nevada–Texas–Utah retort,40 ton,QUANTITY,1
Nevada–Texas–Utah retort,about 40 hours,TIME,1
Nevada–Texas–Utah retort,80% to 85%,PERCENT,1
Nevada–Texas–Utah retort,alberta taciuk,PERSON,1
Nevada–Texas–Utah retort,tosco ii,PERSON,1
Nevada–Texas–Utah retort,fushun,PERSON,1
Nevada–Texas–Utah retort,pumpherston,ORG,1
Steam digester,french,NORP,1
Steam digester,denis,NORP,2
Steam digester,1679,DATE,2
Steam digester,first,ORDINAL,4
Steam digester,1643,DATE,1
Steam digester,italian,NORP,1
Steam digester,evangelista torricelli,PERSON,1
Steam digester,german,NORP,1
Steam digester,otto von guericke,PERSON,1
Steam digester,magdeburg,GPE,1
Steam digester,guerike,ORG,1
Steam digester,gaspar schott,PERSON,1
Steam digester,robert boyle.,PERSON,1
Steam digester,robert hooke,PERSON,1
Steam digester,boyle,PERSON,2
Steam digester,jacques charles,PERSON,1
Steam digester,charles,PERSON,2
Steam digester,1697,DATE,1
Steam digester,thomas,PERSON,1
Steam digester,1712,DATE,1
Steam digester,thomas newcomen.boyle,PERSON,1
Steam digester,england,GPE,2
Steam digester,two,CARDINAL,1
Steam digester,english,LANGUAGE,1
Steam digester,paris,GPE,1
Steam digester,1787,DATE,1
Steam digester,robert boyle -,PERSON,1
Gas diffusion electrode,optimal,GPE,1
Gas diffusion electrode,\displaystyle p={\frac {2\,PRODUCT,1
Gas diffusion electrode,\theta,ORG,1
Gas diffusion electrode,three,CARDINAL,1
Gas diffusion electrode,1950 to 1970,DATE,1
Gas diffusion electrode,2 mm,QUANTITY,1
Gas diffusion electrode,about 1970,DATE,1
Gas diffusion electrode,two,CARDINAL,1
Gas diffusion electrode,proton exchange,ORG,1
Gas diffusion electrode,hcl,ORG,1
Gas diffusion electrode,membrane electrolysis,PERSON,1
Gas diffusion electrode,340,CARDINAL,1
Gas diffusion electrode,manganese,NORP,1
Gas diffusion electrode,first,ORDINAL,2
Gas diffusion electrode,francis thomas bacon,PERSON,1
Gas diffusion electrode,the years,DATE,1
Gas diffusion electrode,1980,DATE,1
Gas diffusion electrode,1990,DATE,1
Gas diffusion electrode,recent years,DATE,1
Gas diffusion electrode,a membrane electrode assembly,ORG,1
Gas diffusion electrode,johnson matthey,PERSON,1
Gas diffusion electrode,gore,PERSON,1
Gas diffusion electrode,gaskatel,ORG,1
Gas diffusion electrode,fuelcellstore,GPE,1
Gas diffusion electrode,fuelcellsetc,GPE,1
Crystalloluminescence,first,ORDINAL,1
Crystalloluminescence,the 1800s,DATE,1
Bourke engine,russell bourke,PERSON,3
Bourke engine,the 1920s,DATE,1
Bourke engine,two,CARDINAL,13
Bourke engine,world war ii,EVENT,1
Bourke engine,only two,CARDINAL,1
Bourke engine,one,CARDINAL,2
Bourke engine,piston assembly,ORG,1
Bourke engine,180 degrees,QUANTITY,1
Bourke engine,only 2,CARDINAL,1
Bourke engine,2,CARDINAL,1
Bourke engine,4,DATE,1
Bourke engine,6,DATE,1
Bourke engine,8,DATE,1
Bourke engine,10,DATE,1
Bourke engine,12,DATE,1
Bourke engine,piston wear,PERSON,1
Bourke engine,scotch,NORP,1
Bourke engine,15:1,CARDINAL,1
Bourke engine,24:1,CARDINAL,1
Bourke engine,the combustion chamber,ORG,1
Bourke engine,piston,GPE,1
Bourke engine,four,CARDINAL,4
Bourke engine,piston,ORG,1
Bourke engine,0.25,CARDINAL,1
Bourke engine,55.4%,PERCENT,1
Bourke engine,third,ORDINAL,1
Bourke engine,1.1,CARDINAL,1
Bourke engine,0.9,CARDINAL,2
Bourke engine,about 12.5%,PERCENT,1
Bourke engine,1920s,DATE,1
Bourke engine,30 cubic inch,QUANTITY,1
Bourke engine,1.48,CARDINAL,1
Bourke engine,0.7,CARDINAL,1
Bourke engine,25,CARDINAL,1
Bourke engine,45,CARDINAL,1
Bourke engine,0.55,CARDINAL,1
Bourke engine,140 cubic inch,QUANTITY,1
Bourke engine,120,CARDINAL,1
Bourke engine,125,CARDINAL,1
Bourke engine,60,CARDINAL,1
Bourke engine,95,CARDINAL,1
Bourke engine,0.63,CARDINAL,1
Bourke engine,30,CARDINAL,2
Bourke engine,114,CARDINAL,1
Bourke engine,15000rpm,DATE,1
Bourke engine,only 38,CARDINAL,1
Bourke engine,3,CARDINAL,1
Bourke engine,4000,CARDINAL,1
Bourke engine,2.5,CARDINAL,1
Bourke engine,0.1,CARDINAL,1
Bourke engine,80,CARDINAL,1
Bourke engine,the air compressor chamber,ORG,1
Bourke engine,piston pair,ORG,1
Bourke engine,scavenge,NORP,1
Bourke engine,tdc,ORG,1
Bourke engine,british,NORP,1
Bourke engine,canadian,NORP,1
Bourke engine,1939,DATE,2
Bourke engine,u.s.,GPE,1
Bourke engine,"2,172,670",CARDINAL,1
Bernard S. Baker,bernard s. baker,PERSON,2
Bernard S. Baker,"june 26, 1936 –",DATE,1
Bernard S. Baker,"june 21, 2004",DATE,1
Bernard S. Baker,philadelphia,GPE,1
Bernard S. Baker,bethel,GPE,1
Bernard S. Baker,connecticut,GPE,2
Bernard S. Baker,the united states,GPE,1
Bernard S. Baker,45 years,DATE,1
Bernard S. Baker,"fuelcell energy, inc.",ORG,1
Bernard S. Baker,danbury,GPE,1
Bernard S. Baker,baker,PERSON,7
Bernard S. Baker,the university of pennsylvania,ORG,1
Bernard S. Baker,the university of amsterdam,ORG,1
Bernard S. Baker,the illinois institute of technology,ORG,2
Bernard S. Baker,1969,DATE,1
Bernard S. Baker,basic sciences,ORG,1
Bernard S. Baker,the institute of gas technology,ORG,1
Bernard S. Baker,chicago,GPE,2
Bernard S. Baker,lockheed aircraft corporation,ORG,1
Bernard S. Baker,missiles & space division,ORG,1
